"# مطلوب | معرف محتوى فريد للعنصر. يمكنك استخدام وحدة تتبع المنتج (SKU) إن أمكن. يجب أن يظهر كل معرف محتوى مرة واحدة فقط في كتالوجك. لتشغيل الإعلانات الديناميكية، يجب أن يتطابق هذا المعرف تمامًا مع معرف المحتوى لنفس العنصر في الرمز البرمجي لبيكسل فيسبوك الخاص بك. الحد الأقصى للأحرف: 100",# مطلوب | ‎A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200‎,# مطلوب | ‎A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999‎,# مطلوب | ‎The current availability of the item.‎ | القيم المدعومة: in stock; out of stock,# مطلوب | ‎The current condition of the item.‎ | القيم المدعومة: new; used,# مطلوب | ‎The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.‎,# مطلوب | عنوان URL للصفحة المحددة للعنصر حيث يمكن للأشخاص شراء العنصر.,# مطلوب | عنوان URL للصورة الأساسية للعنصر. يجب استخدام صورة بتنسيق مدعوم (JPG/GIF/PNG) وبدرجة دقة 500 × 500 بيكسل على الأقل.,# مطلوب | اسم العلامة التجارية للعنصر. الحد الأقصى لعدد الحروف: 100.,# اختياري | فئة منتج Google للعنصر. تعرف على المزيد عن فئات المنتجات على: https://www.facebook.com/business/help/526764014610932.,# اختياري | فئة منتج فيسبوك للعنصر. تعرف على المزيد عن فئات المنتجات على: https://www.facebook.com/business/help/526764014610932.,# اختياري | ‎The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable‎,# اختياري | ‎The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.‎,# اختياري | جنس الشخص الذي يتم توجيه العنصر إليه. | القيم المدعومة: female; male; unisex,# اختياري | ‎Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product‎
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,gender,product_tags[0]
DE90040,نظارة شمسية بتصميم حرف W من المعدن مع أحجار لامعة,المورد: شي إن اللون: فضي المادة: معدن,in stock,new,916.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/Mzc0NzQ2X18yMDI0LTEyLTExVDEyOjExOjM1LjU3N1pfcGhvdG9fMjAyNC0xMi0xMV8xNC0wNC01Ni5qcGc=.jpg,SHEIN,SUNGLASSES,N/A,1, 559.2 EGP ,female,نظارة- شمسية- بتصميم- حرف- W- من- المعدن- مع- أحجار- لامعة-
DE90038,نظارة شمسية بإطار على شكل حرف W - تفاصيل حبات كريستال,A bold and creative pair of fashion glasses with no lenses and a unique W shaped silver metal frame Perfect for photo shoots themed parties cosplay or street fashion Lightweight and edgy designed to grab attention and complete any out of the box look A daring unisex accessory for trendsetters and creatives Specifications Material Lightweight silver tone metal Lens No lenses open frame design Shape Geometric W line style Practical benefits Ideal for fashion shoots themed events and bold styling Type Unisex accessory,in stock,new,275.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NTU1ODdfXzIwMjQtMTItMTFUMTI6MDU6MjMuNjcyWl9waG90b18yMDI0LTA4LTI1XzE5LTIyLTA5LmpwZw==.jpg,SHEIN,SUNGLASSES,N/A,1, 165 EGP ,female,نظارة- شمسية- بإطار- على- شكل- حرف- W- -- تفاصيل- حبات- كريستال-
DE90196,نظارات شمسية بتصميم عصري بألوان متعددة - إطلالة مميزة ومناسبة لجميع الأوقات,These girls sunglasses feature a large square shape with transparent pink frame and matching lensesDesigned for a soft and feminine touch that pairs perfectly with summer and casual outfitsMade from lightweight plastic for comfortable daily wearIdeal for those who love subtle colors with a fashionable twist Specifications Material Lightweight transparent plasticColor Light pink frame and lensesDesign Large square feminine shapePractical benefits Great for daily wear summer style and photosType Girls sunglasses,in stock,new,333.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NzM3NjE2X18yMDI0LTEyLTExVDEzOjE4OjU5LjM4NVpfcGhvdG9fMjAyNC0xMC0xM18xNS01Ni0wMi5qcGc=.jpg,SHEIN,SUNGLASSES,N/A,1, 210 EGP ,female,نظارات- شمسية- بتصميم- عصري- بألوان- متعددة- -- إطلالة- مميزة- ومناسبة- لجميع- الأوقات-
DE90224,نظارة ترندي بتصميم عصري مناسب للحفلات والأفراح – لون أبيض وأسود,These bold rectangle sunglasses feature a wide white frame and dark black lenses for a standout trendy lookLightweight and stylish perfect for girls who love to grab attentionIdeal for casual wear fashion shoots and travelComfortable design with full UV protection makes them a daily essential Specifications Material Lightweight durable plasticColor White frame with black lensesDesign Wide rectangular bold shapePractical benefits Perfect for casual outfits photo sessions and daily sun wearType Girls sunglasses,in stock,new,150.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MjcwMTUwX18yMDI0LTEyLTEyVDE2OjA0OjI4LjI1MFpfcGhvdG9fMjAyNC0xMi0xMl8xOC0wNC0wNi5qcGc=.jpg,SHEIN,SUNGLASSES,N/A,1, 93 EGP ,female,نظارة- ترندي- بتصميم- عصري- مناسب- للحفلات- والأفراح- لون- أبيض- وأسود-
DE90236,نظارة شمسية بتصميم عصري - بألوان متنوعة,These oversized square sunglasses feature orange gradient lenses and a bold black top framePerfect for girls who love a modern strong lookThe frame is lightweight and comfortable for all day wearGreat for casual outfits travel days and stylish photosAdds a touch of confidence and trend to any outfit Specifications Material Durable lightweight plasticLens color Orange gradientFrame color Black thick topDesign Oversized square shapePractical benefits Ideal for daily wear fashion shoots and travelType Girls sunglasses,in stock,new,416.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MTQzODI0X18yMDI0LTEyLTExVDEzOjE3OjA2LjI4MVpfcGhvdG9fMjAyNC0xMi0xMV8xNS0xNi01Mi5qcGc=.jpg,SHEIN,SUNGLASSES,N/A,1, 254.2 EGP ,female,نظارة- شمسية- بتصميم- عصري- -- بألوان- متنوعة-
DE90366,ملصقات أظافر شفافة – 600 قطعة في 35 ورقة لتثبيت قوي وسهل,Supplier: SHEIN Color: Pink Type: Gel Glue Material: Transparent Plastic (Poly methyl methacrylate),in stock,new,268.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NzQ4NDc0X18yMDI1LTAyLTA1VDE2OjEyOjE3LjE1NVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMi0wNSBhdCAxOC4xMS4zNF83ZWYzZjIxZi5qcGc=.jpg,SHEIN,MAKE UP,Nails,1, 161 EGP ,female,ملصقات- أظافر- شفافة- 600- قطعة- في- 35- ورقة- لتثبيت- قوي- وسهل-
DE90051,"مجموعة تاتو مؤقت – 29 قطعة، تصميمات ورود وفراشات بألوان متنوعة، ضد الماء",Complete collection for art lovers and those who seek renewal featuring 29 pieces of temporary tattoos with colorful flower butterfly and heart designs giving you the freedom to choose the perfect artwork for every occasion the tattoos are waterproof easy to apply and easy to remove making them ideal for special events photo sessions and casual outings trendy designs add a feminine and bold touch to your daily look Specifications Number of pieces 29 assorted designsDesign Colorful flowers butterflies and heartsType Temporary tattooMaterial Safe and waterproof materialsPractical benefits Suitable for daily outings parties photoshoots and special events,in stock,new,966.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NzM3MDAxX18yMDI0LTEwLTE5VDEzOjM5OjI5LjY4MVpf2YbYs9iu2Kkg2YXZhiDZhtiz2K7YqSDZhdmGINmG2LPYrtipINmF2YYg2KjYs9i52LEg2KfZhNis2YXZhNipICg1MDAgeCAxMDAwINio2YrZg9iz2YQpKDEyNikucG5n.png,SHEIN,MAKE UP,N/A,1, 609.1 EGP ,female,مجموعة- تاتو- مؤقت- 29- قطعة- تصميمات- ورود- وفراشات- بألوان- متنوعة- ضد- الماء-
DE90055,"تاتو مؤقت – تصميم باقة ورد بألوان وردية وزهرية، لمسة أنثوية ورقيقة",For lovers of soft and feminine details this natural rose tattoo is the perfect choice featuring realistic flower designs in gentle pink and mauve tones with a smooth artistic finish applies easily to the skin is waterproof and simple to remove perfect for special occasions casual outings or photoshoots adds a touch of elegance and grace to your overall style Specifications Design Natural floral artwork with soft color tonesColor Shades of pink and mauveType Temporary tattooMaterial Waterproof and skin safePractical benefits Ideal for casual wear special events and photography sessions,in stock,new,100.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/Nzc4NTI2X18yMDI0LTEwLTE5VDE0OjAzOjUzLjAzNFpf2YbYs9iu2Kkg2YXZhiDZhtiz2K7YqSDZhdmGINmG2LPYrtipINmF2YYg2KjYs9i52LEg2KfZhNis2YXZhNipICg1MDAgeCAxMDAwINio2YrZg9iz2YQpKDIxMSkucG5n.png,SHEIN,MAKE UP,N/A,1, 62 EGP ,female,تاتو- مؤقت- تصميم- باقة- ورد- بألوان- وردية- وزهرية- لمسة- أنثوية- ورقيقة-
DE90049,"تاتو مؤقت – تصميم وردة وثعبان، باللون الأسود الكلاسيكي، لمظهر جريء وجذاب",Add a bold and captivating touch to your style with this temporary tattoo featuring a detailed black rose intertwined with a snakeDesigned for those who love expressing their personality through unique and striking artWaterproof and easy to apply perfect for special occasions casual outings or photoshootsShow your bold spirit with elegance and style Specifications Design Detailed rose and snake artworkColor BlackType Temporary tattooKey features Waterproof easy to apply and removePractical benefits Suitable for parties photoshoots outings and special occasions,in stock,new,100.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NTMzMTkwX18yMDI0LTEwLTE5VDEzOjU3OjE5LjgzOFpf2YbYs9iu2Kkg2YXZhiDZhtiz2K7YqSDZhdmGINmG2LPYrtipINmF2YYg2KjYs9i52LEg2KfZhNis2YXZhNipICg1MDAgeCAxMDAwINio2YrZg9iz2YQpKDEzNikucG5n.png,SHEIN,MAKE UP,N/A,1, 61 EGP ,female,تاتو- مؤقت- تصميم- وردة- وثعبان- باللون- الأسود- الكلاسيكي- لمظهر- جريء- وجذاب-
DE90317,"تاتو مؤقت – شكل فراشة زرقاء 3D، تصميم أنيق وجذاب",Add a soft and vibrant touch to your look with this blue butterfly temporary tattoo featuring a realistic three dimensional design that brings the artwork to life the tattoo is waterproof easy to apply and easy to remove making it perfect for outings parties or photoshoots ideal for those who love adding delicate and charming details to their modern style Specifications Design Blue butterfly 3D effectColor Shades of blueType Temporary tattooMaterial Waterproof and skin safe materialPractical benefits Suitable for outings parties photoshoots and special occasions,in stock,new,33.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NzIwMjczX18yMDI0LTEwLTE5VDEzOjQ1OjM3LjE4OVpf2YbYs9iu2Kkg2YXZhiDZhtiz2K7YqSDZhdmGINmG2LPYrtipINmF2YYg2KjYs9i52LEg2KfZhNis2YXZhNipICg1MDAgeCAxMDAwINio2YrZg9iz2YQpKDE3OCkucG5n.png,SHEIN,MAKE UP,N/A,1, 20 EGP ,female,تاتو- مؤقت- شكل- فراشة- زرقاء- 3D- تصميم- أنيق- وجذاب-
DE90027,جراب نظارة شمسية – متعدد الألوان,Supplier: SHEIN Color: Multi-color Material: Acrylic,in stock,new,133.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MjkwMzg3X18yMDI0LTEwLTE5VDA5OjUzOjM4LjQyNVpf2YbYs9iu2Kkg2YXZhiDZhtiz2K7YqSDZhdmGINmG2LPYrtipINmF2YYg2KjYs9i52LEg2KfZhNis2YXZhNipICg1MDAgeCAxMDAwINio2YrZg9iz2YQpKDEwOSkucG5n.png,SHEIN,SUNGLASSES,N/A,1, 84 EGP ,female,جراب- نظارة- شمسية- متعدد- الألوان-
DE90223,نظارة شمسية للجنسين - تصميم عصري باللونين الأسود والبني,Supplier: Shein Color: Multicolor Material: Acrylic,in stock,new,250.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/Njk3Nzc0X18yMDI0LTExLTI0VDE0OjI3OjMzLjg0MFpf2YbYs9iu2Kkg2YXZhiDZhtiz2K7YqSDZhdmGINmG2LPYrtipINmF2YYg2KjYs9i52LEg2KfZhNis2YXZhNipKDQpLnBuZw==.png,SHEIN,SUNGLASSES,N/A,1, 155 EGP ,female,نظارة- شمسية- للجنسين- -- تصميم- عصري- باللونين- الأسود- والبني-
DE90020,نظارة شمسية مربعة مع إطار أكريليك وسلسلة – متعددة الألوان,Supplier: SHEIN Color: Multi-color Material: Acrylic,in stock,new,333.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/OTg3ODcxX18yMDI1LTAxLTAzVDIwOjMxOjEyLjY4M1pfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMS0wMyBhdCAyMi4zMC4yMF8wMmY1YmQwYy5qcGc=.jpg,SHEIN,SUNGLASSES,N/A,1, 203.4 EGP ,female,نظارة- شمسية- مربعة- مع- إطار- أكريليك- وسلسلة- متعددة- الألوان-
DE90067,شنطة يد نسائية صغيرة باللون الأسود – تصميم جلد تمساح مع إغلاق معدني فاخر,This mini square bag in black offers an elegant and practical design perfect for everyday styleMade from high quality faux leather with one hundred percent polyurethane compositionFeatures color blocking decorative geometric shapes and stylish textured accentsIncludes an adjustable strap for versatile carrying optionsSecured with a sleek twist lock for added safety and fashion appealIdeal for casual occasions or daily use with a touch of class Specifications Material One hundred percent polyurethane faux leatherColor BlackBag size MiniBag type Square bagClosure type Twist lockStrap type Adjustable strapDesign Color block geometric patterns decorative textureFeature LightweightPractical benefits Great for daily wear casual styling and compact needs,in stock,new,1300.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NDk5Njg5X18yMDI0LTEwLTIwVDEzOjU1OjM3LjcyOFpfNDU5Mjk3MjE5XzM3Njk5MDI4ODc5MDk1M18xMTcyMDAxODUzMzI5MDAzMzU4X24uanBn.jpg,SHEIN,Bags,Outing Bags,1, 819 EGP ,female,شنطة- يد- نسائية- صغيرة- باللون- الأسود- تصميم- جلد- تمساح- مع- إغلاق- معدني- فاخر-
DE90391,حزام سيليكون مع إطار حماية للساعة الذكية – لون بيج,"Upgrade your smartwatch with this sleek beige silicone strap featuring a built-in protective frameMade from soft, lightweight silicone for all-day comfort, this strap is perfect for daily wearThe integrated case shields your watch from scratches and shocks while keeping your look modern and refinedSweat-resistant and water-friendly — a stylish and practical choice for your active lifestyle Product DetailsMaterial Flexible and lightweight siliconeColor BeigeFeatures Water &amp; sweat-resistant Comfortable fit Shock protectionCompatibility Smartwatches (based on selected size)",in stock,new,466.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MjczNTI1X18yMDI1LTAyLTI2VDA3OjM5OjM3LjkwMlpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMi0yNSBhdCAxNS4zNC4zMV8wNzgzODE3NC5qcGc=.jpg,SHEIN,accessories,Women's Watches,1, 289.4 EGP ,female,حزام- سيليكون- مع- إطار- حماية- للساعة- الذكية- لون- بيج-
DE90253,أحمر خدود SHEGLAM سائل مقاوم للانتقال – درجات ألوان متنوعة,Supplier: Shein Color: Multicolor Type: Liquid Blush Texture: Creamy,in stock,new,375.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MTE0ODA3X18yMDI1LTAyLTI4VDA4OjU1OjI1LjM3NVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMi0yNyBhdCAxNy41MS40MF9mZDc1ZGFjNC5qcGc=.jpg,SHEIN,MAKE UP,Face,1, 236.3 EGP ,female,أحمر- خدود- SHEGLAM- سائل- مقاوم- للانتقال- درجات- ألوان- متنوعة-
DE90252,أحمر شفاه سائل مقاوم للانتقال SHEGLAM – درجات ألوان متنوعة,Supplier: Shein Color: Multicolor Coloring Effect: Glossy,in stock,new,366.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MTg3MDkyX18yMDI0LTEyLTIyVDA5OjM1OjQ3LjExM1pfcGhvdG9fMjAyNC0xMi0yMl8xMC0yMS0zOC5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 227.4 EGP ,female,أحمر- شفاه- سائل- مقاوم- للانتقال- SHEGLAM- درجات- ألوان- متنوعة-
DE90388,روج شيجلام لامع درجة بيتش بيب من شي إن,"تميزي بإطلالة مشرقة ولامعة مع روج شيجلام ""بيتش بيب"" من شي إن، اللي بيضيف لمسة جمالية ناعمة بشفايفك. روج بتركيبة لامعة بتدّي شفايفك لون طبيعي جذاب، مع نعومة مثالية للراحة طول اليوم ومظهر مشرق ومميز لأي مناسبة. المواصفات: اللون: بيتش بيب (Beach Babe) النوع: روج لامع (شيمر) الملمس: ناعم ولطيف تأثير التلوين: لامع طبيعي الماركة: شيجلام من شي إن المميزات: ✔️ لون طبيعي جذاب ✔️ تركيبة ناعمة مريحة على الشفايف ✔️ لمعان مثالي لإطلالة مشرقة ✔️ مناسب للاستخدام اليومي والمناسبات ضيفي لمسة جمال مميزة مع شيجلام من شي إن!",in stock,new,631.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NzYxNjgxX18yMDI1LTAyLTI1VDE1OjQ2OjA1LjA1M1pfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMi0yNSBhdCAxNS4yOS40Nl85YjRhMjA4MC5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 385.4 EGP ,female,روج- شيجلام- لامع- درجة- بيتش- بيب- من- شي- إن-
DE90245,SHEGLAM Removable Lip Tint in Celeb Crush gives your lips long-lasting color,Supplier: Shein Color: Celeb Crush Coloring Effect: Glossy,in stock,new,650.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/OTQ3MjI2X18yMDI0LTEyLTIyVDA4OjQxOjM3LjAzMFpfcGhvdG9fMjAyNC0xMi0yMl8xMC0xMi0yMi5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 390 EGP ,female,تنت- الشفاه- القابل- للإزالة- من- SHEGLAM- بلون- Celeb- Crush- يمنح- شفاهك- لون- ثابت- يدوم- طويلًا-
DE90387,"روج سائل مطفي من شيجلام، درجة Maven من شي إن",Get bold and beautiful lips with the SHEGLAM matte liquid lipstick in MavenThis richly pigmented shade glides on smoothly with a soft lightweight textureDelivers a flawless matte finish without smudging cracking or flakingPerfect for everyday wear or special occasions when you want long lasting colorThe Maven shade offers a perfect balance of elegance and softness Specifications Color MavenType Matte liquid lipstickTexture Lightweight and softFinish MatteBrand SHEGLAM by SHEINKey features Rich color smudge proof long lasting comfortable formulaPractical uses Daily makeup events photoshoots evening looks,in stock,new,631.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/OTU1NDAwX18yMDI1LTAyLTI1VDE0OjQyOjM4LjYxN1pfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMi0yNSBhdCAxNS4yNy4yOF80YWQyM2QzNy5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 398 EGP ,female,روج- سائل- مطفي- من- شيجلام- درجة- Maven- من- شي- إن-
DE90257,هايلايتر سائل من SHEGLAM – بلمسة مضيئة ناعمة ومكونات آمنة,المورد: شي إن لون:Vanilla Frost نوع:هايلايتر سائل ملمس:سائل تأثير التلوين:لامع,in stock,new,650.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/OTg2Mjc1X18yMDI1LTAzLTEyVDA5OjAyOjMzLjcyNlpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xMSBhdCAxNi40OS40MF83OTE4ZGZkZC5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 403 EGP ,female,هايلايتر- سائل- من- SHEGLAM- بلمسة- مضيئة- ناعمة- ومكونات- آمنة-
DE90258,SHEGLAM Liquid Eyeliner,Supplier: Shein Type: Kohl Pencil Texture: Liquid Coloring Effect: Matte,in stock,new,500.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NzYzODAxX18yMDI0LTEyLTIyVDEzOjI1OjQ3LjMzNlpfcGhvdG9fMjAyNC0xMi0yMl8xMy0xNC0yNi5qcGc=.jpg,SHEIN,MAKE UP,Eyes,1, 305 EGP ,female,آيلاينر- سائل- SHEGLAM-
DE90335,أحمر شفاه وقلم تحديد مزدوج من SHEGLAM – درجة Blueberry Jam,المورد: شي إن لون:Blueberry Jam ملمس:ناعم تأثير التلوين:لامع,in stock,new,498.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NDkyNDQ5X18yMDI1LTAyLTA1VDEyOjM0OjE0LjIzOVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMi0wNSBhdCAxNC4zMi4yOV9lMWFiYTkwZS5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 299 EGP ,female,أحمر- شفاه- وقلم- تحديد- مزدوج- من- SHEGLAM- درجة- Blueberry- Jam-
DE90251,أحمر شفاه SHEGLAM بألوان متعددة – تأثير لامع,Supplier: Shein Color: Multicolor Coloring Effect: Glossy,in stock,new,473.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/ODk1NDcyX18yMDI0LTEyLTIyVDA5OjM0OjM0LjgxMVpfcGhvdG9fMjAyNC0xMi0yMl8xMC0xOC0wNC5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 298.2 EGP ,female,أحمر- شفاه- SHEGLAM- بألوان- متعددة- تأثير- لامع-
DE90266,قلم تحديد شفاه من SHEGLAM – متوفر بألوان متعددة بتركيبة ناعمة غير لامعة لتحديد م,Supplier: Shein Color: Multicolor Texture: Pencil Coloring Effect: Matte,in stock,new,366.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MzI5ODE2X18yMDI1LTAxLTA0VDExOjQ5OjQyLjgyNlpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMS0wNCBhdCAxMy40Ny41MV9jNjc0MTkzYS5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 227.4 EGP ,female,قلم- تحديد- شفاه- من- SHEGLAM- متوفر- بألوان- متعددة- بتركيبة- ناعمة- غير- لامعة- لتحديد- مثالي- يدوم- طويلًا-
DE90262,مجموعة ملمع الشفاه اللامع من SHEGLAM – بدرجة Center Stage مع أدوات متكاملة للحصو,"Supplier: Shein Color: Center Stage Coloring Effect: Shiny, Glitter",in stock,new,531.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MjIwMTgzX18yMDI0LTEyLTIyVDEyOjU5OjUxLjkxNFpfcGhvdG9fMjAyNC0xMi0yMl8xMi0zNi0xNy5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 324.4 EGP ,female,مجموعة- ملمع- الشفاه- اللامع- من- SHEGLAM- بدرجة- Center- Stage- مع- أدوات- متكاملة- للحصول- على- شفاه- متألقة-
DE90265,مرطب شفاه SHEGLAM باللون Violet Fizz – تأثير لامع,Supplier: Shein Color: Violet Fizz Coloring Effect: Glossy Texture: Lip Gloss,in stock,new,563.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NDA4NTAxX18yMDI0LTEyLTIyVDEzOjE4OjAwLjAzMVpfcGhvdG9fMjAyNC0xMi0yMl8xMi00MC0zNy5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 338 EGP ,female,مرطب- شفاه- SHEGLAM- باللون- Violet- Fizz- تأثير- لامع-
DE90341,بلشر جيلي ستيك من SHEGLAM – درجة Coucou /Howdy بتركيبة كريمية تمنح خدود وشفاه لم,The SHEGLAM Jelly Blush Stick in Howdy delivers a natural radiant glow to your cheeks and lipsWith a creamy blendable formula it gives a soft touch of color and hydrationPerfect for everyday wear or enhancing your no makeup makeup lookAlcohol free and suitable for all skin typesConvenient size makes it easy to apply anytime anywhere Specifications Color HowdyType Jelly blush stickFormula Creamy and hydratingUses Cheeks and lipsKey features Natural glow easy to blend alcohol free skin friendly,in stock,new,533.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MzUyNTAzX18yMDI1LTAxLTA0VDExOjQxOjUyLjE5M1pfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMS0wNCBhdCAxMy4zOS41MV80ZmUyMTY0OC5qcGc=.jpg,SHEIN,MAKE UP,Face,1, 336 EGP ,female,بلشر- جيلي- ستيك- من- SHEGLAM- درجة- Coucou- /Howdy- بتركيبة- كريمية- تمنح- خدود- وشفاه- لمسة- نضارة- طبيعية-
DE90264,"برايمر Good Grip مرطب – من SHEGLAM، خالٍ من السيليكون ومكونات نقية لبشرة منتعشة",This mint colored gel moisturizer from SHEIN provides lightweight all day hydration with a natural tintIts jelly texture absorbs easily into the skin leaving it soft and refreshedIdeal for dry oily combination normal and sensitive skin typesPerfect as a daily moisturizer or makeup base that won’t feel greasyGives your skin a light glow and a smooth finish all day long Specifications Type Face gel moisturizerTexture Lightweight gelColor MintTint effect NaturalFunction All day hydrationSkin types Dry normal combination oily sensitivePractical uses Daily hydration morning skincare makeup prep,in stock,new,750.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NjI4MDIxX18yMDI1LTAxLTA0VDEyOjIyOjA2Ljk2OFpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMS0wNCBhdCAxNC4yMC4zMV9jZDU2M2E3Ny5qcGc=.jpg,SHEIN,MAKE UP,Face,1, 465 EGP ,female,برايمر- Good- Grip- مرطب- من- SHEGLAM- خالٍ- من- السيليكون- ومكونات- نقية- لبشرة- منتعشة- وصحية-
DE90336,جلوس لامع مرطب من SHEGLAM – متعدد الالوان,Supplier: Shein Color: Multicolor Coloring Effect: Glossy,in stock,new,473.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MTg4NjY2X18yMDI1LTAyLTA1VDEyOjQ4OjI4LjM4MFpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMi0wNSBhdCAxNC40Ny4xNl9mNDhiZDBlNy5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 288.8 EGP ,female,جلوس- لامع- مرطب- من- SHEGLAM- متعدد- الالوان-
DE90255,"SHEGLAM Balm Foundation - Shell shade for full coverage and a natural, long-last",Supplier: Shein Color: ShellTexture: Creamy,in stock,new,700.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/OTkzNDBfXzIwMjUtMDEtMDRUMTI6MDE6NDcuMDYwWl9XaGF0c0FwcCBJbWFnZSAyMDI1LTAxLTA0IGF0IDEzLjU4LjQzX2I4MzEwODAwLmpwZw==.jpg,SHEIN,MAKE UP,Face,1, 420 EGP ,female,فاونديشن- بلسم- من- SHEGLAM- درجة- Shell- لتغطية- كاملة- ومظهر- طبيعي- يدوم- طويلًا-
DE90247,SHEGLAM Face & Under Eye Setting Powder Duo – Bubblegum Shade for a Soft Finish,Supplier: Shein Color: Bubblegum Coloring Effect: Matte,in stock,new,675.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NzQxOTA5X18yMDI1LTAxLTA0VDExOjM0OjQ3LjQ5NVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMS0wNCBhdCAxMy4zMC41N19mMDM0MjMxMS5qcGc=.jpg,SHEIN,MAKE UP,Face,1, 425.3 EGP ,female,بودرة- تثبيت- مزدوجة- للوجه- وأسفل- العين- من- SHEGLAM- بلون- بابلجم- لمسة- ناعمة- وثبات- يدوم-
